patfly1,Painted Tody-Flycatcher,15782
ybtfly1,Yellow-browed Tody-Flycatcher,15783
todiro1,Todirostrum sp.,15789
brofly1,Brownish Twistwing,15790
ruftwi1,Rufous Twistwing,15793
eyrfla1,Eye-ringed Flatbill,15794
olifla1,Olivaceous Flatbill,15798
olifla2,Olivaceous Flatbill (Western),15799
olifla3,Olivaceous Flatbill (Eastern),15806
pacfla1,Pacific Flatbill,15810
fubfla1,Fulvous-breasted Flatbill,15811
flatbi1,flatbill sp.,15812
yeofly1,Yellow-olive Flycatcher,15813
yeofly6,Yellow-olive Flycatcher (Gray-headed),15814
yeofly7,Yellow-olive Flycatcher (Yellow-olive),15815
yeofly8,Yellow-olive Flycatcher (asemus),15816
yeofly9,Yellow-olive Flycatcher (confusus),15817
yeofly10,Yellow-olive Flycatcher (exortivus),15818
yeofly11,Yellow-olive Flycatcher (Trinidad),15819
yeofly12,Yellow-olive Flycatcher (Guianan),15820
yeofly2,Yellow-olive Flycatcher (Equatorial),15823
yeofly4,Yellow-olive Flycatcher (Andes),15824
yeofly3,Yellow-olive Flycatcher (Riverine),15825
yeofly13,Yellow-olive Flycatcher (Para),15826
yeofly14,Yellow-olive Flycatcher (inornatus),15827
yeofly5,Yellow-olive Flycatcher (Mato Grosso),15828
yeofly15,Yellow-olive Flycatcher (grisescens),15829
yeofly16,Yellow-olive Flycatcher (Sooretama),15830
orefly1,Orange-eyed Flycatcher,15831
yemfly1,Yellow-margined Flycatcher,15832
yemfly2,Yellow-margined Flycatcher (Yellow-winged),15833
yemfly4,Yellow-margined Flycatcher (neglectus),15834
yemfly5,Yellow-margined Flycatcher (examinatus),15835
yemfly6,Yellow-margined Flycatcher (obscuriceps),15836
yemfly7,Yellow-margined Flycatcher (assimilis Group),15837
sucfly1,Yellow-margined Flycatcher (Sucunduri),15841
yemfly8,Yellow-margined Flycatcher (paraensis),15842
gycfly1,Gray-crowned Flycatcher,15843
yebfly1,Yellow-breasted Flycatcher,15847
yebfly4,Yellow-breasted Flycatcher (Olive-faced),15848
yebfly3,Yellow-breasted Flycatcher (Ochre-lored),15852
tolmom1,Tolmomyias sp.,15856
cinfly2,Cinnamon Flycatcher,15857
cinfly3,Cinnamon Flycatcher (Santa Marta),15858
cinfly4,Cinnamon Flycatcher (Venezuelan),15859
cinfly1,Cinnamon Flycatcher (Andean),15863
clifly1,Cliff Flycatcher,15866
clifly2,Cliff Flycatcher (Cliff),15867
clifly3,Cliff Flycatcher (Swallow),15870
ornfly1,Ornate Flycatcher,15873
ornfly2,Ornate Flycatcher (Western),15874
ornfly3,Ornate Flycatcher (Eastern),15877
hanfly1,Handsome Flycatcher,15880
orbfly1,Orange-banded Flycatcher,15884
ocbfly2,Ochraceous-breasted Flycatcher,15885
yebtyr1,Yellow-bellied Tyrannulet,15886
brctyr,Brown-capped Tyrannulet,15887
whltyr1,White-lored Tyrannulet,15888
nobtyr,Northern Beardless-Tyrannulet,15889
sobtyr1,Southern Beardless-Tyrannulet,15890
soubet1,Southern Beardless-Tyrannulet (Northern),15891
soubet2,Southern Beardless-Tyrannulet (Southern),15899
suifly1,Suiriri Flycatcher,15906
whttyr1,White-tailed Tyrannulet,15910
bubtyr1,Buff-banded Tyrannulet,15911
whbtyr1,White-banded Tyrannulet,15912
whttyr2,White-throated Tyrannulet,15916
ruwtyr1,Rufous-winged Tyrannulet,15928
subtyr1,Sulphur-bellied Tyrannulet,15929
bkctit1,Black-crested Tit-Tyrant,15930
pcttyr1,Pied-crested Tit-Tyrant,15931
abttyr1,Ash-breasted Tit-Tyrant,15934
ybttyr1,Yellow-billed Tit-Tyrant,15937
tuttyr1,Tufted Tit-Tyrant,15942
jfttyr1,Juan Fernandez Tit-Tyrant,15946
anaire1,Anairetes sp.,15947
agitit1,Agile Tit-Tyrant,15948
unstit1,Unstreaked Tit-Tyrant,15949
moctyr1,Mouse-colored Tyrannulet,15953
moctyr7,Mouse-colored Tyrannulet (Northern),15954
moctyr3,Mouse-colored Tyrannulet (Amazonian),15957
moctyr6,Mouse-colored Tyrannulet (Tumbes),15960
moctyr4,Mouse-colored Tyrannulet (Marañon),15963
cocfly1,Cocos Flycatcher,15964
yeltyr1,Yellow Tyrannulet,15965
beatac1,Bearded Tachuri,15971
gybtac1,Gray-backed Tachuri,15975
shttyr1,Sharp-tailed Tyrant,15976
credor1,Crested Doradito,15977
subdor1,Subtropical Doradito,15978
dindor2,Dinelli's Doradito,15979
wardor1,Warbling Doradito,15980
ticdor1,Ticking Doradito,15981
y00660,Warbling/Ticking Doradito,15982
doradi1,doradito sp.,15983
yectyr1,Yellow-crowned Tyrannulet,15984
forela1,Forest Elaenia,15985
graela2,Gray Elaenia,15991
gryela1,Gray Elaenia (Choco),15992
gryela2,Gray Elaenia (Gray),15995
gryela3,Gray Elaenia (Gray-headed),15996
fooela1,Foothill Elaenia,15997
fooela2,Foothill Elaenia (Perija),15998
fooela3,Foothill Elaenia (Antioquia),15999
fooela4,Foothill Elaenia (Foothill),16000
pacela1,Pacific Elaenia,16001
yecela1,Yellow-crowned Elaenia,16002
jamela1,Jamaican Elaenia,16003
greela,Greenish Elaenia,16004
greela2,Greenish Elaenia (West Mexico),16005
greela3,Greenish Elaenia (Greenish),16008
myiopa1,elaenia sp. (genus Myiopagis),16017
plcela1,Plain-crested Elaenia,16018
rucela1,Rufous-crowned Elaenia,16021
slaela1,Slaty Elaenia,16022
mobela1,Mottle-backed Elaenia,16023
higela3,Small-headed Elaenia,16024
greela1,Great Elaenia,16025
higela2,Highland Elaenia,16029
yebela1,Yellow-bellied Elaenia,16030
smbela1,Small-billed Elaenia,16035
broela1,Brownish Elaenia,16036
larela1,Large Elaenia,16037
norela1,Noronha Elaenia,16038
oliela1,Olivaceous Elaenia,16039
lesela1,Lesser Elaenia,16040
cooela1,Coopmans's Elaenia,16043
whcela1,White-crested Elaenia,16044
whcela2,White-crested Elaenia (White-crested),16045
whcela4,White-crested Elaenia (Chilean),16050
whcela3,White-crested Elaenia (Peruvian),16051
y00739,Small-billed/White-crested Elaenia,16052
sieela3,Sierran Elaenia,16053
mouela1,Mountain Elaenia,16057
sieela2,Tepui Elaenia,16062
carela1,Caribbean Elaenia,16065
carela2,Caribbean Elaenia (Caribbean),16066
carela3,Caribbean Elaenia (Chinchorro),16070
graela1,Greater Antillean Elaenia,16075
graela3,Greater Antillean Elaenia (Jamaican),16076
graela4,Greater Antillean Elaenia (Hispaniolan),16077
elaeni1,elaenia sp. (genus Elaenia),16078
tortyr1,Torrent Tyrannulet,16079
rivtyr1,River Tyrannulet,16082
sootyr1,Sooty Tyrannulet,16086
whctyr1,White-crested Tyrannulet,16087
whbtyr2,White-bellied Tyrannulet,16090
y01036,White-crested/White-bellied Tyrannulet,16091
gyctyr2,Straneck's Tyrannulet,16092
y00884,White-crested/Straneck's Tyrannulet,16093
serpop1,Serpophaga sp.,16094
roltyr1,Rough-legged Tyrannulet,16095
roltyr2,Rough-legged Tyrannulet (Zeledon's),16096
roltyr4,Rough-legged Tyrannulet (White-fronted),16097
roltyr3,Rough-legged Tyrannulet (Burmeister's),16102
gretyr1,Greenish Tyrannulet,16103
reityr1,Reiser's Tyrannulet,16104
urityr1,Urich's Tyrannulet,16105
scltyr1,Sclater's Tyrannulet,16106
platyr2,Planalto Tyrannulet,16109
yuntyr1,Yungas Tyrannulet,16113
sohtyr1,Sooty-headed Tyrannulet,16114
sohtyr2,Sooty-headed Tyrannulet (griseiceps),16115
sohtyr3,Sooty-headed Tyrannulet (cristatus),16116
sohtyr4,Sooty-headed Tyrannulet (caucae),16117
sohtyr5,Sooty-headed Tyrannulet (pallidiceps),16118
blctyr1,Black-capped Tyrannulet,16119
ashtyr1,Ashy-headed Tyrannulet,16123
tartyr1,Tawny-rumped Tyrannulet,16124
plctyr1,Plumbeous-crowned Tyrannulet,16125
gyctyr1,Gray-capped Tyrannulet,16126
phyllo3,Phyllomyias sp.,16127
rebtyr2,Red-billed Tyrannulet,16128
mistyr1,Mishana Tyrannulet,16129
chityr1,Chico's Tyrannulet,16130
guityr1,Guianan Tyrannulet,16131
paltyr2,Guatemalan Tyrannulet,16132
paltyr3,Mistletoe Tyrannulet,16133
y01089,Guatemalan/Mistletoe Tyrannulet,16134
chotyr1,Choco Tyrannulet,16135
paltyr4,Spectacled Tyrannulet,16136
goftyr1,Golden-faced Tyrannulet,16139
goftyr5,Golden-faced Tyrannulet (Coopmans's),16140
goftyr3,Golden-faced Tyrannulet (Golden-faced),16143
pertyr1,Peruvian Tyrannulet,16144
goftyr4,Peruvian Tyrannulet (Loja),16145
goftyr2,Peruvian Tyrannulet (Amazonas),16146
pertyr2,Peruvian Tyrannulet (Peruvian),16147
boltyr1,Bolivian Tyrannulet,16148
paltyr5,Venezuelan Tyrannulet,16149
slftyr1,Slender-footed Tyrannulet,16150
zimmer1,Zimmerius sp.,16153
tacpyt2,Fulvous-headed Pygmy-Tyrant,16154
tacpyt1,Rufous-crowned Pygmy-Tyrant,16155
rsptyr1,Rufous-sided Pygmy-Tyrant,16158
gawtyr2,Gray-and-white Tyrannulet,16159
lewtyr1,Lesser Wagtail-Tyrant,16160
leswat1,Lesser Wagtail-Tyrant (Lesser),16161
leswat2,Lesser Wagtail-Tyrant (Bahia),16162
oriwat1,Orinoco Wagtail-Tyrant (undescribed form),16163
grwtyr1,Greater Wagtail-Tyrant,16164
grewat1,Greater Wagtail-Tyrant (Greater),16165
grewat2,Greater Wagtail-Tyrant (Caatinga),16169
slbtyr1,Slender-billed Tyrannulet,16170
platyr1,Plain Tyrannulet,16171
amatyr1,Amazonian Tyrannulet,16172
pattyr3,Pale-tipped Tyrannulet,16175
flafly2,Flavescent Flycatcher,16178
orcfly1,Orange-crested Flycatcher,16184
unafly1,Unadorned Flycatcher,16187
rorfly1,Roraiman Flycatcher,16188
olcfly1,Olive-chested Flycatcher,16192
brcfly1,Bran-colored Flycatcher,16193
brcfly2,Bran-colored Flycatcher (Bran-colored),16194
brcfly4,Bran-colored Flycatcher (Mouse-gray),16200
brcfly3,Bran-colored Flycatcher (Rufescent),16201
myioph1,Myiophobus sp.,16202
eulfly1,Euler's Flycatcher,16203
eulfly2,Euler's Flycatcher (Lawrence's),16204
eulfly3,Euler's Flycatcher (Euler's),16208
gybfly1,Gray-breasted Flycatcher,16211
tacfly1,Tawny-chested Flycatcher,16212
blbfly1,Black-billed Flycatcher,16213
belfly1,Belted Flycatcher,16214
pilfly1,Pileated Flycatcher,16215
tuffly,Tufted Flycatcher,16216
tuffly1,Tufted Flycatcher (Mexican),16217
tuffly2,Tufted Flycatcher (Costa Rican),16220
tuffly3,Tufted Flycatcher (South American),16221
olifly2,Olive Flycatcher,16222
olsfly,Olive-sided Flycatcher,16223
grepew,Greater Pewee,16224
grepew1,Greater Pewee (Mexican),16225
grepew2,Greater Pewee (Central American),16226
darpew1,Dark Pewee,16227
smcpew1,Smoke-colored Pewee,16228
ochpew1,Ochraceous Pewee,16235
wewpew,Western Wood-Pewee,16236
eawpew,Eastern Wood-Pewee,16241
x00858,Western x Eastern Wood-Pewee (hybrid),16242
woopew,Western/Eastern Wood-Pewee,16243
tropew1,Tropical Pewee,16244
tropew4,Tropical Pewee (Short-legged),16245
tropew3,Tropical Pewee (Tropical),16249
tropew2,Tropical Pewee (Tumbes),16254
cubpew1,Cuban Pewee,16255
jampew1,Jamaican Pewee,16260
hispew1,Hispaniolan Pewee,16261
leapew1,Lesser Antillean Pewee,16264
leapew2,Lesser Antillean Pewee (Lesser Antilles),16265
leapew3,Lesser Antillean Pewee (Puerto Rico),16266
leapew4,Lesser Antillean Pewee (St. Lucia),16267
whtpew1,White-throated Pewee,16268
blapew1,Blackish Pewee,16269
pewee1,pewee sp. (Contopus sp.),16272
fusfly1,Fuscous Flycatcher,16273
fusfly3,Fuscous Flycatcher (Campina),16274
fusfly2,Fuscous Flycatcher (Fuscous),16275
yebfly,Yellow-bellied Flycatcher,16282
acafly,Acadian Flycatcher,16283
aldfly,Alder Flycatcher,16284
wilfly,Willow Flycatcher,16285
wilfly1,Willow Flycatcher (Eastern),16286
wilfly2,Willow Flycatcher (Northwestern),16287
wilfly3,Willow Flycatcher (Southwestern),16290
y00324,Alder/Willow Flycatcher (Traill's Flycatcher),16291
whtfly1,White-throated Flycatcher,16292
leafly,Least Flycatcher,16296
hamfly,Hammond's Flycatcher,16297
gryfly,Gray Flycatcher,16298
dusfly,Dusky Flycatcher,16299
y00618,Gray/Dusky Flycatcher,16300
y00014,Hammond's/Dusky Flycatcher,16301
pinfly1,Pine Flycatcher,16302
pasfly,Pacific-slope Flycatcher,16308
corfly,Cordilleran Flycatcher,16312
x00770,Pacific-slope x Cordilleran Flycatcher (hybrid),16315
wesfly,Pacific-slope/Cordilleran Flycatcher (Western Flycatcher),16316
yelfly1,Yellowish Flycatcher,16317
bubfly,Buff-breasted Flycatcher,16321
blcfly1,Black-capped Flycatcher,16328
empido,Empidonax sp.,16329
blkpho,Black Phoebe,16330
blkpho1,Black Phoebe (Northern),16331
blkpho2,Black Phoebe (White-winged),16336
easpho,Eastern Phoebe,16339
x00621,Black x Eastern Phoebe (hybrid),16340
saypho,Say's Phoebe,16341
x00635,Black x Say's Phoebe (hybrid),16344
phoebe1,phoebe sp.,16345
chafly3,Chapada Flycatcher,16346
y00883,Suiriri/Chapada Flycatcher,16347
nosfly1,Northern Scrub-Flycatcher,16348
amsfly1,Amazonian Scrub-Flycatcher,16355
sosfly1,Southern Scrub-Flycatcher,16356
scrubf1,scrub-flycatcher sp.,16359
verfly,Vermilion Flycatcher,16360
verfly5,Vermilion Flycatcher (Northern),16361
verfly6,Vermilion Flycatcher (saturatus),16366
verfly7,Vermilion Flycatcher (obscurus Group),16367
verfly1,Vermilion Flycatcher (Austral),16373
brufly1,Brujo Flycatcher,16374
verfly3,Brujo Flycatcher (Galapagos),16375
verfly8,Brujo Flycatcher (San Cristobal),16376
ausneg1,Austral Negrito,16377
andneg1,Andean Negrito,16378
y00603,Austral/Andean Negrito,16379
rivtyr2,Riverside Tyrant,16380
rivtyr3,Riverside Tyrant (Riverside),16381
rivtyr4,Riverside Tyrant (Sclater's),16384
ruttyr1,Rufous-tailed Tyrant,16385
ambtyr1,Amazonian Black-Tyrant,16391
whwblt2,Caatinga Black-Tyrant,16392
crbtyr1,Crested Black-Tyrant,16393
vebtyr1,Velvety Black-Tyrant,16394
andtyr3,Jelski's Black-Tyrant,16395
andtyr2,Plumbeous Black-Tyrant,16396
andtyr1,Jelski's/Plumbeous Black-Tyrant,16397
bbbtyr1,Blue-billed Black-Tyrant,16398
cintyr1,Cinereous Tyrant,16399
whwblt1,White-winged Black-Tyrant,16400
whwblt4,White-winged Black-Tyrant (White-rumped),16401
whwblt5,White-winged Black-Tyrant (White-winged),16402
hubtyr1,Hudson's Black-Tyrant,16405
y00971,White-winged/Hudson's Black-Tyrant,16406
blackt1,black-tyrant sp.,16407
spetyr1,Spectacled Tyrant,16408
drwtyr1,Drab Water Tyrant,16411
yebtyr2,Yellow-browed Tyrant,16412
ligtyr1,Little Ground-Tyrant,16413
sbgtyr1,Spot-billed Ground-Tyrant,16414
tacgrt1,Taczanowski's Ground-Tyrant,16418
pugtyr1,Puna Ground-Tyrant,16419
cingrt1,Cinereous Ground-Tyrant,16420
wfgtyr1,White-fronted Ground-Tyrant,16423
ongtyr1,Ochre-naped Ground-Tyrant,16424
rngtyr1,Rufous-naped Ground-Tyrant,16427
rungrt3,Rufous-naped Ground-Tyrant (Chestnut-naped),16428
rungrt2,Rufous-naped Ground-Tyrant (pallidiceps),16429
rungrt1,Rufous-naped Ground-Tyrant (Rufous-naped),16430
dafgrt1,Dark-faced Ground-Tyrant,16431
dafgrt2,Dark-faced Ground-Tyrant (mentalis),16432
dafgrt3,Dark-faced Ground-Tyrant (maclovianus),16433
wbgtyr1,White-browed Ground-Tyrant,16434
plcgrt1,Plain-capped Ground-Tyrant,16435
cibgrt1,Cinnamon-bellied Ground-Tyrant,16439
bfgtyr1,Black-fronted Ground-Tyrant,16440
ground1,ground-tyrant sp.,16441
rrbtyr1,Red-rumped Bush-Tyrant,16442
rwbtyr1,Rufous-webbed Bush-Tyrant,16445
fiediu1,Fire-eyed Diucon,16448
whrmon2,White-rumped Monjita,16451
whimon1,White Monjita,16452
grymon1,Gray Monjita,16455
bkcmon1,Black-crowned Monjita,16458
salmon1,Salinas Monjita,16459
rubmon1,Rusty-backed Monjita,16460
chvtyr2,Chocolate-vented Tyrant,16461
bkbsht1,Black-billed Shrike-Tyrant,16462
wtstyr1,White-tailed Shrike-Tyrant,16468
gresht1,Great Shrike-Tyrant,16471
gybsht1,Gray-bellied Shrike-Tyrant,16474
gybsht2,Gray-bellied Shrike-Tyrant (andecola),16475
gybsht3,Gray-bellied Shrike-Tyrant (micropterus),16476
lessht1,Lesser Shrike-Tyrant,16477
shrike1,shrike-tyrant sp.,16478
stbtyr1,Streak-throated Bush-Tyrant,16479
smbtyr1,Santa Marta Bush-Tyrant,16482
smbtyr2,Smoky Bush-Tyrant,16483
rbbtyr1,Rufous-bellied Bush-Tyrant,16488
myioth2,Myiotheretes sp.,16489
whmtyr1,White-headed Marsh Tyrant,16490
piwtyr1,Pied Water-Tyrant,16491
bbwtyr1,Black-backed Water-Tyrant,16492
mawtyr1,Masked Water-Tyrant,16493
shtgrt1,Shear-tailed Gray Tyrant,16496
stttyr2,Streamer-tailed Tyrant,16497
bawmon3,Black-and-white Monjita,16498
cottyr1,Cock-tailed Tyrant,16499
stttyr1,Strange-tailed Tyrant,16500
tumtyr2,Tumbes Tyrant,16501
crocht1,Crowned Chat-Tyrant,16502
crocht2,Crowned Chat-Tyrant (Crowned),16503
crocht3,Crowned Chat-Tyrant (Kalinowski's),16506
jelcht1,Jelski's Chat-Tyrant,16509
gobcht1,Golden-browed Chat-Tyrant,16510
yebcht1,Yellow-bellied Chat-Tyrant,16513
sbctyr1,Slaty-backed Chat-Tyrant,16519
slbcht2,Slaty-backed Chat-Tyrant (Slaty-backed),16520
slbcht1,Slaty-backed Chat-Tyrant (Blackish),16521
slbcht3,Slaty-backed Chat-Tyrant (Maroon-belted),16522
rbctyr1,Rufous-breasted Chat-Tyrant,16525
bbctyr1,Brown-backed Chat-Tyrant,16533
bnbcht1,Brown-backed Chat-Tyrant (Brown-backed),16534
bnbcht2,Brown-backed Chat-Tyrant (Rufous-browed),16539
dorcht1,d'Orbigny's Chat-Tyrant,16540
pictyr1,Piura Chat-Tyrant,16543
wbctyr1,White-browed Chat-Tyrant,16544
chatty1,chat-tyrant sp.,16551
pattyr2,Patagonian Tyrant,16552
lottyr1,Long-tailed Tyrant,16553
stftyr1,Short-tailed Field Tyrant,16559
lahfla2,Large-headed Flatbill,16560
rutfla1,Rufous-tailed Flatbill,16565
flafly1,Flammulated Flycatcher,16566
dutfla1,Dusky-tailed Flatbill,16567
rampho1,Ramphotrigon sp.,16568
rutatt1,Rufous-tailed Attila,16569
cinatt1,Cinnamon Attila,16570
ochatt1,Ochraceous Attila,16571
cibatt1,Citron-bellied Attila,16572
ducatt1,Dull-capped Attila,16573
gyhatt1,Gray-hooded Attila,16576
brratt1,Bright-rumped Attila,16579
brratt2,Bright-rumped Attila (Northern),16580
brratt3,Bright-rumped Attila (Southern),16591
attila1,attila sp.,16594
siryst3,Choco Sirystes,16595
whrsir1,White-rumped Sirystes,16596
todsir1,Todd's Sirystes,16597
sibsir1,Sibilant Sirystes,16598
siryst1,sirystes sp.,16601
rufcas2,Rufous Casiornis,16602
astcas2,Ash-throated Casiornis,16603
rufmou1,Rufous Mourner,16604
gramou1,Grayish Mourner,16607
pabmou1,Pale-bellied Mourner,16610
ruffly1,Rufous Flycatcher,16611
yucfly1,Yucatan Flycatcher,16612
sadfly1,Sad Flycatcher,16616
ducfly,Dusky-capped Flycatcher,16617
ducfly3,Dusky-capped Flycatcher (olivascens),16618
ducfly4,Dusky-capped Flycatcher (lawrenceii Group),16619
ducfly6,Dusky-capped Flycatcher (tuberculifer/pallidus),16628
ducfly5,Dusky-capped Flycatcher (nigriceps/atriceps),16631
swafly1,Swainson's Flycatcher,16634
swafly2,Swainson's Flycatcher (phaeonotus),16635
swafly4,Swainson's Flycatcher (swainsoni Group),16636
venfly1,Venezuelan Flycatcher,16640
panfly1,Panama Flycatcher,16641
y00972,Venezuelan/Panama Flycatcher,16644
shcfly1,Short-crested Flycatcher,16645
apifly1,Apical Flycatcher,16649
socfly2,Sooty-crowned Flycatcher,16650
socfly6,Sooty-crowned Flycatcher (phaeocephalus),16651
socfly7,Sooty-crowned Flycatcher (interior),16652
paefly1,Pale-edged Flycatcher,16653
astfly,Ash-throated Flycatcher,16656
nutfly,Nutting's Flycatcher,16659
nutfly1,Nutting's Flycatcher (Nutting's),16660
nutfly2,Nutting's Flycatcher (flavidior),16663
y01144,Ash-throated/Nutting's Flycatcher,16664
grcfly,Great Crested Flycatcher,16665
bncfly,Brown-crested Flycatcher,16666
bncfly1,Brown-crested Flycatcher (Arizona),16667
bncfly5,Brown-crested Flycatcher (Cooper's),16668
bncfly3,Brown-crested Flycatcher (Ometepe),16672
bncfly4,Brown-crested Flycatcher (South American),16673
galfly1,Galapagos Flycatcher,16676
grefly1,Grenada Flycatcher,16677
rutfly1,Rufous-tailed Flycatcher,16678
lasfly,La Sagra's Flycatcher,16679
stofly1,Stolid Flycatcher,16682
purfly1,Puerto Rican Flycatcher,16685
leafly1,Lesser Antillean Flycatcher,16686
myiarc,Myiarchus sp.,16691
cattyr,Cattle Tyrant,16692
leskis1,Lesser Kiskadee,16696
grekis,Great Kiskadee,16699
bobfly1,Boat-billed Flycatcher,16710
bobfly3,Boat-billed Flycatcher (Northern),16711
bobfly5,Boat-billed Flycatcher (South American),16716
bobfly4,Boat-billed Flycatcher (Tumbes),16717
rumfly1,Rusty-margined Flycatcher,16718
socfly1,Social Flycatcher,16723
socfly3,Social Flycatcher (Vermilion-crowned),16724
socfly4,Social Flycatcher (Social),16728
socfly5,Social Flycatcher (Tumbes),16732
y00798,Rusty-margined/Social Flycatcher,16733
grcfly1,Gray-capped Flycatcher,16734
ducfly2,Dusky-chested Flycatcher,16738
y00799,Gray-capped/Dusky-chested Flycatcher,16741
whbfly1,White-bearded Flycatcher,16742
whrfly,White-ringed Flycatcher,16743
yetfly2,Yellow-throated Flycatcher,16746
thsfly2,Three-striped Flycatcher,16747
y00885,Yellow-throated/Three-striped Flycatcher,16750
lebfly2,Lemon-browed Flycatcher,16751
gobfly1,Golden-bellied Flycatcher,16754
gocfly1,Golden-crowned Flycatcher,16755
baifly1,Baird's Flycatcher,16759
strfly1,Streaked Flycatcher,16760
strfly2,Streaked Flycatcher (Northern),16761
strfly3,Streaked Flycatcher (Southern),16768
subfly,Sulphur-bellied Flycatcher,16769
y00607,Streaked/Sulphur-bellied Flycatcher,16770
pirfly1,Piratic Flycatcher,16771
varfly,Variegated Flycatcher,16774
croslf1,Crowned Slaty Flycatcher,16777
sulfly1,Sulphury Flycatcher,16780
sntkin1,Snowy-throated Kingbird,16781
whtkin1,White-throated Kingbird,16782
trokin,Tropical Kingbird,16783
y00740,White-throated/Tropical Kingbird,16787
coukin,Couch's Kingbird,16788
y00325,Tropical/Couch's Kingbird,16789
caskin,Cassin's Kingbird,16790
thbkin,Thick-billed Kingbird,16793
weskin,Western Kingbird,16796
y00619,Cassin's/Western Kingbird,16797
yebkin2,yellow-bellied kingbird sp.,16798
tyrann1,Tyrannus sp.,16799
easkin,Eastern Kingbird,16800
x00718,Western x Eastern Kingbird (hybrid),16801
grykin,Gray Kingbird,16802
x00859,Tropical x Gray Kingbird (hybrid),16805
logkin,Loggerhead Kingbird,16806
logkin3,Loggerhead Kingbird (Loggerhead),16807
logkin1,Loggerhead Kingbird (Puerto Rican),16813
logkin2,Loggerhead Kingbird (Hispaniolan),16814
giakin1,Giant Kingbird,16815
sctfly,Scissor-tailed Flycatcher,16816
x00441,Couch's Kingbird x Scissor-tailed Flycatcher (hybrid),16817
x00442,Western Kingbird x Scissor-tailed Flycatcher (hybrid),16818
fotfly,Fork-tailed Flycatcher,16819
fotfly1,Fork-tailed Flycatcher (savana),16820
fotfly2,Fork-tailed Flycatcher (monachus),16821
fotfly3,Fork-tailed Flycatcher (sanctaemartae),16822
fotfly4,Fork-tailed Flycatcher (circumdatus),16823
x00408,Tropical Kingbird x Fork-tailed Flycatcher (hybrid),16824
flycat1,flycatcher sp. (Tyrannidae sp.),16825
alblyr1,Albert's Lyrebird,16826
suplyr1,Superb Lyrebird,16827
rusbir1,Rufous Scrub-bird,16831
nosbir1,Noisy Scrub-bird,16834
whecat1,White-eared Catbird,16835
ocbcat1,Ochre-breasted Catbird,16836
taccat1,Tan-capped Catbird,16839
spocat2,Spotted Catbird,16842
huocat1,Huon Catbird,16843
bkccat1,Black-capped Catbird,16844
norcat1,Northern Catbird,16845
arfcat1,Arfak Catbird,16846
spocat1,Black-eared Catbird,16849
grecat1,Green Catbird,16853
auscat1,Australasian catbird sp.,16854
tobcat2,Tooth-billed Bowerbird,16855
arcbow1,Archbold's Bowerbird,16856
vogbow2,Vogelkop Bowerbird,16859
macbow2,MacGregor's Bowerbird,16860
strbow1,Streaked Bowerbird,16867
gofbow1,Golden-fronted Bowerbird,16868
golbow1,Golden Bowerbird,16869
flabow3,Masked Bowerbird,16870
flabow2,Flame Bowerbird,16871
fimbow1,Fire-maned Bowerbird,16872
regbow1,Regent Bowerbird,16873
satbow1,Satin Bowerbird,16874
x00961,Regent x Satin Bowerbird (hybrid),16877
wesbow1,Western Bowerbird,16878
spobow1,Spotted Bowerbird,16881
grebow1,Great Bowerbird,16882
yebbow1,Yellow-breasted Bowerbird,16885
fabbow1,Fawn-breasted Bowerbird,16888
paptre1,Papuan Treecreeper,16889
whttre3,White-throated Treecreeper,16894
whttre1,White-throated Treecreeper (Little),16895
whttre4,White-throated Treecreeper (White-throated),16896
whbtre2,White-browed Treecreeper,16901
rebtre1,Red-browed Treecreeper,16904
brotre2,Brown Treecreeper,16905
bkttre1,Black-tailed Treecreeper,16909
ruftre3,Rufous Treecreeper,16912
austre1,Australian treecreeper sp.,16913
grygra1,Gray Grasswren,16914
rufgra1,Rufous Grasswren,16917
strgra4,Rufous Grasswren (Pilbara),16918
sangra1,Rufous Grasswren (Sandhill),16919
rusgra1,Opalton Grasswren,16920
strgra2,Striated Grasswren,16921
whtgra1,White-throated Grasswren,16922
cargra2,Carpentarian Grasswren,16923
shtgra1,Short-tailed Grasswren,16924
thbgra1,Western Grasswren,16925
thbgra2,Western Grasswren (Western),16926
thbgra3,Western Grasswren (Gawler Ranges),16927
thbgra4,Thick-billed Grasswren,16928
blagra1,Black Grasswren,16936
eyrgra1,Eyrean Grasswren,16937
dusgra1,Dusky Grasswren,16938
kalgra1,Kalkadoon Grasswren,16939
souemu1,Southern Emuwren,16940
rucemu1,Rufous-crowned Emuwren,16949
malemu1,Mallee Emuwren,16950
walfai1,Wallace's Fairywren,16951
orcfai1,Orange-crowned Fairywren,16952
brbfai1,Broad-billed Fairywren,16955
brbfai2,Campbell's Fairywren,16956
empfai1,Emperor Fairywren,16957
pucfai2,Purple-crowned Fairywren,16961
rewfai1,Red-winged Fairywren,16964
blbfai1,Blue-breasted Fairywren,16965
varfai1,Purple-backed Fairywren,16966
varfai2,Purple-backed Fairywren (Lavender-flanked),16967
varfai3,Purple-backed Fairywren (Purple-backed),16970
varfai5,Variegated Fairywren,16973
y01109,Purple-backed/Variegated Fairywren,16974
lovfai1,Lovely Fairywren,16975
splfai1,Splendid Fairywren,16976
supfai1,Superb Fairywren,16981
whwfai1,White-winged Fairywren,16988
whwfai2,White-winged Fairywren (Blue-and-white),16989
